individual_id,tattoo,first_q,last_q,first_year,first_quarter,last_year,last_quarter,observed_quarters,expected_quarters,missing_quarters
2525,R020,7913,7913,1978,2,1978,2,1,1,0
2526,R021,7913,7913,1978,2,1978,2,1,1,0
2527,R022,7913,7937,1978,2,1984,2,3,25,22
2528,R023,7913,7913,1978,2,1978,2,1,1,0
2529,R025,7913,7926,1978,2,1981,3,4,14,10
2530,R026,7913,7913,1978,2,1978,2,1,1,0
2531,R027,7913,7913,1978,2,1978,2,1,1,0
2532,R028,7913,7926,1978,2,1981,3,5,14,9
2533,R029,7913,7926,1978,2,1981,3,3,14,11
2534,R030,7913,7913,1978,2,1978,2,1,1,0
2535,R031,7913,7913,1978,2,1978,2,1,1,0
2536,R032,7913,7925,1978,2,1981,2,3,13,10
2537,R033,7913,7918,1978,2,1979,3,2,6,4
2538,R034,7913,7918,1978,2,1979,3,2,6,4
2539,R035,7913,7913,1978,2,1978,2,1,1,0
2540,R036,7913,7913,1978,2,1978,2,1,1,0
2541,R037,7913,7913,1978,2,1978,2,1,1,0
2542,R038,7913,7913,1978,2,1978,2,1,1,0
2543,R039,7913,7933,1978,2,1983,2,3,21,18
2544,R040,7913,7913,1978,2,1978,2,1,1,0
2545,R041,7913,7913,1978,2,1978,2,1,1,0
2546,R042,7913,7918,1978,2,1979,3,2,6,4
2547,R043,7913,7913,1978,2,1978,2,1,1,0
2548,R044,7913,7918,1978,2,1979,3,2,6,4
2549,R045,7913,7913,1978,2,1978,2,1,1,0
2550,R046,7913,7913,1978,2,1978,2,1,1,0
2551,R047,7913,7913,1978,2,1978,2,1,1,0
2552,R048,7913,7962,1978,2,1990,3,8,50,42
2553,R049,7913,7913,1978,2,1978,2,1,1,0
2554,R050,7913,7918,1978,2,1979,3,2,6,4
2555,R051,7913,7913,1978,2,1978,2,1,1,0
2556,R052,7913,7918,1978,2,1979,3,2,6,4
2557,R053,7913,7918,1978,2,1979,3,2,6,4
2558,R054,7913,7922,1978,2,1980,3,2,10,8
2559,R055,7913,7913,1978,2,1978,2,1,1,0
2560,R056,7913,7913,1978,2,1978,2,1,1,0
2561,R057,7913,7918,1978,2,1979,3,2,6,4
2562,R058,7913,7918,1978,2,1979,3,2,6,4
2563,R059,7913,7913,1978,2,1978,2,1,1,0
2564,R060,7913,7913,1978,2,1978,2,1,1,0
2565,R061,7913,7913,1978,2,1978,2,1,1,0
2566,R062,7913,7913,1978,2,1978,2,1,1,0
2567,R063,7913,7926,1978,2,1981,3,4,14,10
2568,R064,7913,7926,1978,2,1981,3,4,14,10
2569,R065,7913,7943,1978,2,1985,4,5,31,26
2570,R066,7914,7914,1978,3,1978,3,1,1,0
2571,R067,7914,7919,1978,3,1979,4,2,6,4
2572,R068,7914,7919,1978,3,1979,4,2,6,4
2573,R069,7914,7919,1978,3,1979,4,2,6,4
2574,R070,7914,7919,1978,3,1979,4,2,6,4
2575,R071,7914,7914,1978,3,1978,3,1,1,0
2576,R072,7914,7914,1978,3,1978,3,1,1,0
2577,R073,7914,7914,1978,3,1978,3,1,1,0
2578,R074,7914,7919,1978,3,1979,4,2,6,4
2579,R075,7914,7919,1978,3,1979,4,2,6,4
2580,R076,7914,7919,1978,3,1979,4,2,6,4
2581,R077,7914,7914,1978,3,1978,3,1,1,0
2582,R078,7914,7919,1978,3,1979,4,2,6,4
2583,R079,7914,7914,1978,3,1978,3,1,1,0
2584,R080,7914,7919,1978,3,1979,4,2,6,4
2585,R081,7914,7914,1978,3,1978,3,1,1,0
2586,R082,7914,7914,1978,3,1978,3,1,1,0
2587,R083,7914,7919,1978,3,1979,4,2,6,4
2588,R084,7914,7914,1978,3,1978,3,1,1,0
2589,R085,7914,7914,1978,3,1978,3,1,1,0
2590,R086,7914,7914,1978,3,1978,3,1,1,0
2591,R087,7914,7919,1978,3,1979,4,2,6,4
2592,R088,7914,7914,1978,3,1978,3,1,1,0
2593,R089,7914,7914,1978,3,1978,3,1,1,0
2594,R090,7914,7914,1978,3,1978,3,1,1,0
2595,R091,7914,7942,1978,3,1985,3,4,29,25
2596,R092,7914,7914,1978,3,1978,3,1,1,0
2597,R093,7914,7918,1978,3,1979,3,2,5,3
2598,R094,7914,7918,1978,3,1979,3,2,5,3
2663,S001,7984,7984,1996,1,1996,1,1,1,0
2664,S002,7984,7984,1996,1,1996,1,1,1,0
2665,S003,7984,7984,1996,1,1996,1,1,1,0
2666,S004,7984,7984,1996,1,1996,1,1,1,0
2667,S005,7984,7984,1996,1,1996,1,1,1,0
2668,S006,7984,7996,1996,1,1999,1,6,13,7
2669,S007,7985,7985,1996,2,1996,2,1,1,0
2670,S008,7985,7985,1996,2,1996,2,1,1,0
2671,S009,7985,7985,1996,2,1996,2,1,1,0
2672,S010,7985,7985,1996,2,1996,2,1,1,0
2673,S011,7985,8001,1996,2,2000,2,10,17,7
2674,S012,7985,7985,1996,2,1996,2,1,1,0
2675,S013,7985,7985,1996,2,1996,2,1,1,0
2676,S014,7985,8002,1996,2,2000,3,9,18,9
2677,S015,7985,7988,1996,2,1997,1,4,4,0
2678,S016,7985,7997,1996,2,1999,2,10,13,3
2679,S017,7985,7985,1996,2,1996,2,1,1,0
2680,S018,7985,7991,1996,2,1997,4,7,7,0
2681,S019,7985,7985,1996,2,1996,2,1,1,0
2682,S020,7985,7985,1996,2,1996,2,1,1,0
2683,S021,7985,7985,1996,2,1996,2,1,1,0
2684,S022,7986,7986,1996,3,1996,3,1,1,0
2685,S023,7986,7996,1996,3,1999,1,7,11,4
2686,S024,7986,8010,1996,3,2002,3,17,25,8
2687,S025,7986,7986,1996,3,1996,3,1,1,0
2688,S026,7986,8001,1996,3,2000,2,10,16,6
2689,S027,7986,7998,1996,3,1999,3,10,13,3
2690,S028,7986,7986,1996,3,1996,3,1,1,0
2691,S029,7986,7991,1996,3,1997,4,2,6,4
2692,S030,7986,7988,1996,3,1997,1,3,3,0
2693,S031,7986,7998,1996,3,1999,3,4,13,9
2694,S032,7986,7987,1996,3,1996,4,2,2,0
2695,S033,7986,7991,1996,3,1997,4,4,6,2
2696,S034,7986,7987,1996,3,1996,4,2,2,0
2697,S035,7986,7990,1996,3,1997,3,3,5,2
2698,S036,7986,7987,1996,3,1996,4,2,2,0
2699,S037,7986,8006,1996,3,2001,3,6,21,15
2700,S038,7986,7998,1996,3,1999,3,3,13,10
2701,S039,7986,7986,1996,3,1996,3,1,1,0
2702,S040,7986,7986,1996,3,1996,3,1,1,0
2703,S041,7986,7990,1996,3,1997,3,2,5,3
2704,S042,7986,8014,1996,3,2003,3,4,29,25
2705,S043,7986,8001,1996,3,2000,2,9,16,7
2706,S044,7987,8021,1996,4,2005,2,5,35,30
2707,S045,7987,7987,1996,4,1996,4,1,1,0
2708,T001,7968,7978,1992,1,1994,3,2,11,9
2709,T002,7968,7968,1992,1,1992,1,1,1,0
2710,T004,7968,7968,1992,1,1992,1,1,1,0
2711,T005,7969,7969,1992,2,1992,2,1,1,0
2712,T006,7969,7972,1992,2,1993,1,4,4,0
2713,T007,7969,7974,1992,2,1993,3,3,6,3
2714,T008,7969,7978,1992,2,1994,3,6,10,4
2715,T009,7969,7969,1992,2,1992,2,1,1,0
2716,T010,7969,7970,1992,2,1992,3,2,2,0
2717,T011,7969,7970,1992,2,1992,3,2,2,0
2718,T012,7969,7969,1992,2,1992,2,1,1,0
2719,T013,7969,7978,1992,2,1994,3,8,10,2
2720,T014,7969,7971,1992,2,1992,4,3,3,0
2721,T015,7969,7975,1992,2,1993,4,7,7,0
2722,T016,7969,7986,1992,2,1996,3,8,18,10
2723,T017,7969,7989,1992,2,1997,2,8,21,13
2724,T018,7969,7974,1992,2,1993,3,5,6,1
2725,T019,7969,7970,1992,2,1992,3,2,2,0
2726,T020,7969,7974,1992,2,1993,3,4,6,2
2727,T021,7969,7975,1992,2,1993,4,7,7,0
2728,T022,7969,7981,1992,2,1995,2,5,13,8
2729,T023,7969,7969,1992,2,1992,2,1,1,0
2730,T024,7969,7982,1992,2,1995,3,7,14,7
2731,T025,7969,7997,1992,2,1999,2,13,29,16
2732,T026,7969,7970,1992,2,1992,3,2,2,0
2733,T027,7969,7969,1992,2,1992,2,1,1,0
2734,T028,7969,7969,1992,2,1992,2,1,1,0
2735,T029,7969,7969,1992,2,1992,2,1,1,0
2736,T030,7969,7982,1992,2,1995,3,10,14,4
2737,T031,7969,7978,1992,2,1994,3,6,10,4
2738,T032,7969,8002,1992,2,2000,3,23,34,11
2739,T033,7969,7998,1992,2,1999,3,22,30,8
2740,T034,7969,7969,1992,2,1992,2,1,1,0
2741,T035,7969,7969,1992,2,1992,2,1,1,0
2742,T036,7969,7969,1992,2,1992,2,1,1,0
2743,T037,7969,7969,1992,2,1992,2,1,1,0
2744,T038,7969,7969,1992,2,1992,2,1,1,0
2745,T039,7969,7969,1992,2,1992,2,1,1,0
2746,T040,7969,7969,1992,2,1992,2,1,1,0
2747,T041,7969,7975,1992,2,1993,4,6,7,1
2748,T042,7969,7969,1992,2,1992,2,1,1,0
2749,T043,7969,7969,1992,2,1992,2,1,1,0
2750,T044,7969,7969,1992,2,1992,2,1,1,0
2751,T045,7969,7969,1992,2,1992,2,1,1,0
2752,T046,7969,7969,1992,2,1992,2,1,1,0
2753,T047,7969,8015,1992,2,2003,4,35,47,12
2754,T048,7969,7994,1992,2,1998,3,13,26,13
2755,T049,7969,7969,1992,2,1992,2,1,1,0
2756,T050,7969,8007,1992,2,2001,4,19,39,20
2757,T051,7969,7984,1992,2,1996,1,8,16,8
2758,T052,7969,7969,1992,2,1992,2,1,1,0
2759,T053,7969,7971,1992,2,1992,4,3,3,0
2760,T054,7969,7971,1992,2,1992,4,2,3,1
2761,T055,7969,7978,1992,2,1994,3,3,10,7
2763,T057,7969,7974,1992,2,1993,3,4,6,2
2764,T058,7969,7974,1992,2,1993,3,4,6,2
2765,T059,7969,7975,1992,2,1993,4,6,7,1
2766,T060,7969,7978,1992,2,1994,3,7,10,3
2767,T061,7969,7974,1992,2,1993,3,5,6,1
2768,T062,7969,7978,1992,2,1994,3,7,10,3
2769,T063,7969,7971,1992,2,1992,4,3,3,0
2770,T064,7969,7978,1992,2,1994,3,6,10,4
2771,T065,7969,7976,1992,2,1994,1,7,8,1
2772,T066,7969,7983,1992,2,1995,4,9,15,6
2773,T067,7969,7969,1992,2,1992,2,1,1,0
2774,T068,7969,7976,1992,2,1994,1,6,8,2
2775,T069,7969,7969,1992,2,1992,2,1,1,0
2776,T070,7969,7970,1992,2,1992,3,2,2,0
2777,T071,7969,7990,1992,2,1997,3,8,22,14
2778,T072,7969,7986,1992,2,1996,3,8,18,10
2779,T073,7970,7998,1992,3,1999,3,9,29,20
2780,T074,7970,7970,1992,3,1992,3,1,1,0
2781,T075,7970,7979,1992,3,1994,4,5,10,5
2782,T076,7970,7978,1992,3,1994,3,2,9,7
2783,T077,7970,7985,1992,3,1996,2,9,16,7
2784,T078,7970,7974,1992,3,1993,3,5,5,0
2785,T079,7970,7998,1992,3,1999,3,9,29,20
2786,T080,7970,7980,1992,3,1995,1,5,11,6
2787,T081,7970,7987,1992,3,1996,4,12,18,6
2788,T082,7970,7986,1992,3,1996,3,14,17,3
2789,T083,7970,7981,1992,3,1995,2,12,12,0
2790,T084,7970,7982,1992,3,1995,3,8,13,5
2791,T085,7970,7981,1992,3,1995,2,10,12,2
2792,T086,7970,7994,1992,3,1998,3,11,25,14
2793,T087,7970,7994,1992,3,1998,3,10,25,15
2794,T088,7970,7974,1992,3,1993,3,3,5,2
2795,T089,7970,7985,1992,3,1996,2,10,16,6
2796,T090,7970,7972,1992,3,1993,1,2,3,1
2797,T091,7970,7975,1992,3,1993,4,4,6,2
2798,T092,7970,7970,1992,3,1992,3,1,1,0
2799,T093,7970,7978,1992,3,1994,3,8,9,1
2800,T094,7970,7973,1992,3,1993,2,4,4,0
2801,T095,7970,7983,1992,3,1995,4,6,14,8
2802,T096,7970,7978,1992,3,1994,3,4,9,5
2803,T097,7970,7983,1992,3,1995,4,6,14,8
2804,T098,7970,7978,1992,3,1994,3,6,9,3
2805,T099,7970,7973,1992,3,1993,2,2,4,2
2806,T100,7970,7973,1992,3,1993,2,2,4,2
2807,T101,7971,7986,1992,4,1996,3,7,16,9
2808,T102,7971,8001,1992,4,2000,2,10,31,21
2809,T103,7971,7972,1992,4,1993,1,2,2,0
2810,T104,7971,7971,1992,4,1992,4,1,1,0
2811,T105,7971,7971,1992,4,1992,4,1,1,0
2812,T106,7971,7998,1992,4,1999,3,9,28,19
2813,T107,7971,7974,1992,4,1993,3,2,4,2
2814,T108,7971,7995,1992,4,1998,4,4,25,21
2815,T109,7971,7978,1992,4,1994,3,4,8,4
2816,U001,8004,8004,2001,1,2001,1,1,1,0
2817,U002,8004,8004,2001,1,2001,1,1,1,0
2818,U003,8005,8014,2001,2,2003,3,6,10,4
2819,U004,8005,8005,2001,2,2001,2,1,1,0
2820,U005,8005,8014,2001,2,2003,3,6,10,4
2821,U006,8005,8005,2001,2,2001,2,1,1,0
2822,U007,8005,8006,2001,2,2001,3,2,2,0
2823,U008,8005,8039,2001,2,2009,4,13,35,22
2824,U009,8005,8019,2001,2,2004,4,9,15,6
2825,U010,8005,8011,2001,2,2002,4,4,7,3
2826,U011,8005,8008,2001,2,2002,1,3,4,1
2827,U012,8005,8033,2001,2,2008,2,8,29,21
2828,U013,8005,8005,2001,2,2001,2,1,1,0
2829,U014,8005,8005,2001,2,2001,2,1,1,0
2830,U015,8005,8005,2001,2,2001,2,1,1,0
2831,U016,8005,8005,2001,2,2001,2,1,1,0
2832,U017,8005,8005,2001,2,2001,2,1,1,0
2833,U018,8005,8005,2001,2,2001,2,1,1,0
2834,U019,8005,8010,2001,2,2002,3,6,6,0
2835,U020,8005,8012,2001,2,2003,1,6,8,2
2836,U021,8005,8007,2001,2,2001,4,3,3,0
2837,U022,8005,8005,2001,2,2001,2,1,1,0
2838,U023,8006,8011,2001,3,2002,4,5,6,1
2839,U024,8006,8009,2001,3,2002,2,4,4,0
2840,U025,8006,8008,2001,3,2002,1,3,3,0
2841,U026,8006,8010,2001,3,2002,3,4,5,1
2842,U027,8006,8007,2001,3,2001,4,2,2,0
2843,U028,8006,8007,2001,3,2001,4,2,2,0
2844,U029,8006,8007,2001,3,2001,4,2,2,0
2845,U030,8006,8007,2001,3,2001,4,2,2,0
2846,U031,8006,8022,2001,3,2005,3,7,17,10
2847,U032,8006,8017,2001,3,2004,2,6,12,6
2848,U033,8006,8010,2001,3,2002,3,3,5,2
2849,U034,8006,8015,2001,3,2003,4,5,10,5
2850,U035,8006,8022,2001,3,2005,3,9,17,8
2851,U036,8006,8010,2001,3,2002,3,5,5,0
2852,U037,8006,8007,2001,3,2001,4,2,2,0
2853,U038,8006,8010,2001,3,2002,3,3,5,2
2854,U039,8006,8011,2001,3,2002,4,5,6,1
2855,U040,8006,8008,2001,3,2002,1,2,3,1
2856,U041,8006,8022,2001,3,2005,3,6,17,11
2857,U042,8006,8006,2001,3,2001,3,1,1,0
2858,U043,8006,8013,2001,3,2003,2,4,8,4
2859,U044,8006,8018,2001,3,2004,3,6,13,7
2860,U045,8006,8010,2001,3,2002,3,3,5,2
2861,U046,8006,8018,2001,3,2004,3,4,13,9
2862,U047,8006,8013,2001,3,2003,2,4,8,4
2863,U048,8006,8013,2001,3,2003,2,7,8,1
2864,U049,8006,8014,2001,3,2003,3,9,9,0
2865,U050,8006,8025,2001,3,2006,2,9,20,11
2866,U051,8006,8018,2001,3,2004,3,8,13,5
2867,U052,8006,8014,2001,3,2003,3,5,9,4
2868,U053,8006,8022,2001,3,2005,3,9,17,8
2869,U054,8006,8014,2001,3,2003,3,7,9,2
2870,U055,8006,8006,2001,3,2001,3,1,1,0
2871,U056,8006,8008,2001,3,2002,1,3,3,0
2872,U057,8006,8029,2001,3,2007,2,13,24,11
2873,U058,8006,8006,2001,3,2001,3,1,1,0
2874,U059,8006,8008,2001,3,2002,1,3,3,0
2875,U060,8006,8013,2001,3,2003,2,6,8,2
2876,U061,8006,8022,2001,3,2005,3,7,17,10
2877,U062,8006,8017,2001,3,2004,2,10,12,2
2878,U063,8006,8010,2001,3,2002,3,5,5,0
2879,U064,8006,8037,2001,3,2009,2,11,32,21
2880,U065,8006,8008,2001,3,2002,1,3,3,0
2881,U066,8006,8008,2001,3,2002,1,3,3,0
2882,U067,8006,8021,2001,3,2005,2,10,16,6
2883,U068,8006,8030,2001,3,2007,3,16,25,9
2884,U069,8006,8033,2001,3,2008,2,8,28,20
2885,U070,8006,8022,2001,3,2005,3,7,17,10
2886,U071,8006,8008,2001,3,2002,1,3,3,0
2887,U072,8006,8033,2001,3,2008,2,5,28,23
2888,U073,8006,8015,2001,3,2003,4,4,10,6
2889,U075,8006,8006,2001,3,2001,3,1,1,0
2890,U076,8006,8012,2001,3,2003,1,3,7,4
3389,V001,7960,7962,1990,1,1990,3,3,3,0
3390,V002,7960,7962,1990,1,1990,3,3,3,0
3391,V003,7960,7964,1990,1,1991,1,2,5,3
3392,V004,7960,7960,1990,1,1990,1,1,1,0
3393,V005,7960,7960,1990,1,1990,1,1,1,0
3394,V006,7961,7961,1990,2,1990,2,1,1,0
3395,V007,7961,7970,1990,2,1992,3,7,10,3
3396,V008,7961,7962,1990,2,1990,3,2,2,0
3397,V009,7961,7965,1990,2,1991,2,5,5,0
3398,V010,7961,7969,1990,2,1992,2,6,9,3
3399,V011,7961,7963,1990,2,1990,4,3,3,0
3400,V012,7961,7963,1990,2,1990,4,2,3,1
3401,V013,7961,7966,1990,2,1991,3,2,6,4
3402,V014,7961,7961,1990,2,1990,2,1,1,0
3403,V015,7961,7961,1990,2,1990,2,1,1,0
3404,V016,7961,7970,1990,2,1992,3,9,10,1
3405,V017,7961,7961,1990,2,1990,2,1,1,0
3406,V018,7961,7962,1990,2,1990,3,2,2,0
3407,V019,7961,7978,1990,2,1994,3,11,18,7
3408,V020,7961,7963,1990,2,1990,4,2,3,1
3409,V021,7961,7978,1990,2,1994,3,11,18,7
3410,V022,7961,7961,1990,2,1990,2,1,1,0
3411,V023,7961,7962,1990,2,1990,3,2,2,0
3412,V024,7961,7961,1990,2,1990,2,1,1,0
3413,V025,7961,7961,1990,2,1990,2,1,1,0
3414,V026,7961,7967,1990,2,1991,4,7,7,0
3415,V027,7961,7967,1990,2,1991,4,4,7,3
3416,V028,7961,7961,1990,2,1990,2,1,1,0
3417,V029,7961,7961,1990,2,1990,2,1,1,0
3418,V030,7961,7961,1990,2,1990,2,1,1,0
3419,V031,7961,7963,1990,2,1990,4,3,3,0
3420,V032,7961,7962,1990,2,1990,3,2,2,0
3421,V033,7961,7966,1990,2,1991,3,3,6,3
3422,V034,7961,7968,1990,2,1992,1,8,8,0
3423,V035,7961,7995,1990,2,1998,4,13,35,22
3424,V036,7961,7977,1990,2,1994,2,12,17,5
3425,V037,7961,7967,1990,2,1991,4,6,7,1
3426,V038,7961,7998,1990,2,1999,3,19,38,19
3427,V039,7961,7970,1990,2,1992,3,6,10,4
3428,V040,7961,7990,1990,2,1997,3,16,30,14
3429,V041,7961,7992,1990,2,1998,1,24,32,8
3430,V042,7961,7966,1990,2,1991,3,3,6,3
3431,V043,7961,7991,1990,2,1997,4,17,31,14
3432,V044,7961,7982,1990,2,1995,3,16,22,6
3433,V045,7961,7970,1990,2,1992,3,8,10,2
3434,V046,7961,7963,1990,2,1990,4,3,3,0
3435,V047,7961,7962,1990,2,1990,3,2,2,0
3436,V048,7961,7962,1990,2,1990,3,2,2,0
3437,V049,7961,7961,1990,2,1990,2,1,1,0
3438,V050,7961,7961,1990,2,1990,2,1,1,0
3439,V051,7961,7969,1990,2,1992,2,9,9,0
3440,V052,7962,7968,1990,3,1992,1,6,7,1
3441,V053,7962,7970,1990,3,1992,3,7,9,2
3442,V054,7962,7979,1990,3,1994,4,9,18,9
3443,V055,7962,7971,1990,3,1992,4,6,10,4
3444,V056,7962,7964,1990,3,1991,1,2,3,1
3445,V057,7962,7962,1990,3,1990,3,1,1,0
3446,V058,7962,7986,1990,3,1996,3,13,25,12
3447,V059,7962,7962,1990,3,1990,3,1,1,0
3448,V060,7962,7962,1990,3,1990,3,1,1,0
3449,V061,7962,7962,1990,3,1990,3,1,1,0
3450,V062,7962,7967,1990,3,1991,4,5,6,1
3451,V063,7962,7962,1990,3,1990,3,1,1,0
3452,V064,7962,7986,1990,3,1996,3,6,25,19
3453,V065,7962,7962,1990,3,1990,3,1,1,0
3454,V066,7962,7962,1990,3,1990,3,1,1,0
3455,V067,7962,7968,1990,3,1992,1,4,7,3
3456,V068,7962,7974,1990,3,1993,3,4,13,9
3457,V069,7962,7965,1990,3,1991,2,3,4,1
3458,V070,7962,7962,1990,3,1990,3,1,1,0
3459,V071,7962,7968,1990,3,1992,1,6,7,1
3460,V072,7962,7967,1990,3,1991,4,6,6,0
3461,V073,7962,7970,1990,3,1992,3,3,9,6
3462,V074,7962,7978,1990,3,1994,3,8,17,9
3463,V075,7962,7981,1990,3,1995,2,8,20,12
3464,V076,7962,7982,1990,3,1995,3,14,21,7
3465,V077,7962,7977,1990,3,1994,2,5,16,11
3466,V078,7960,7966,1990,1,1991,3,3,7,4
3467,V079,7962,7967,1990,3,1991,4,5,6,1
3468,V080,7962,7982,1990,3,1995,3,8,21,13
3469,V081,7962,7993,1990,3,1998,2,10,32,22
3470,V082,7962,7965,1990,3,1991,2,4,4,0
3471,V083,7962,7965,1990,3,1991,2,4,4,0
3472,V084,7962,7975,1990,3,1993,4,10,14,4
3473,V085,7962,7974,1990,3,1993,3,6,13,7
3474,V086,7962,7967,1990,3,1991,4,6,6,0
3475,V087,7962,7972,1990,3,1993,1,10,11,1
3476,V088,7962,7968,1990,3,1992,1,2,7,5
3477,V089,7962,8014,1990,3,2003,3,14,53,39
3478,V090,7962,7978,1990,3,1994,3,4,17,13
3479,V091,7962,7976,1990,3,1994,1,9,15,6
3480,V092,7962,7966,1990,3,1991,3,2,5,3
3481,V093,7962,7966,1990,3,1991,3,3,5,2
3482,V094,7963,7963,1990,4,1990,4,1,1,0
3483,V095,7963,7975,1990,4,1993,4,5,13,8
3484,V096,7963,7965,1990,4,1991,2,3,3,0
3485,V097,7963,7966,1990,4,1991,3,4,4,0
3486,V098,7963,7978,1990,4,1994,3,9,16,7
3487,V099,7963,7987,1990,4,1996,4,7,25,18
3488,W001,7906,7906,1976,3,1976,3,1,1,0
3489,W004,7914,7915,1978,3,1978,4,2,2,0
3490,W005,7917,7917,1979,2,1979,2,1,1,0
3491,W006,7917,7917,1979,2,1979,2,1,1,0
3492,W007,7918,7918,1979,3,1979,3,1,1,0
3493,W008,7918,7918,1979,3,1979,3,1,1,0
3494,W009,7918,7918,1979,3,1979,3,1,1,0
3495,W010,7918,7923,1979,3,1980,4,3,6,3
3496,W011,7918,7964,1979,3,1991,1,18,47,29
3497,W012,7918,7918,1979,3,1979,3,1,1,0
3498,W013,7918,7918,1979,3,1979,3,1,1,0
3499,W014,7918,7962,1979,3,1990,3,26,45,19
3500,W015,7918,7918,1979,3,1979,3,1,1,0
3501,W016,7918,7958,1979,3,1989,3,19,41,22
3502,W017,7918,7927,1979,3,1981,4,2,10,8
3503,W018,7918,7918,1979,3,1979,3,1,1,0
3504,W019,7918,7918,1979,3,1979,3,1,1,0
3505,W020,7918,7918,1979,3,1979,3,1,1,0
3506,W021,7918,7931,1979,3,1982,4,2,14,12
3507,W022,7918,7918,1979,3,1979,3,1,1,0
3508,W023,7918,7921,1979,3,1980,2,2,4,2
3509,W024,7918,7952,1979,3,1988,1,9,35,26
3510,W025,7918,7938,1979,3,1984,3,5,21,16
3511,W026,7918,7945,1979,3,1986,2,14,28,14
3512,W027,7918,7927,1979,3,1981,4,3,10,7
3513,W028,7918,7918,1979,3,1979,3,1,1,0
3514,W029,7918,7918,1979,3,1979,3,1,1,0
3515,W030,7918,7926,1979,3,1981,3,3,9,6
3516,W031,7918,7918,1979,3,1979,3,1,1,0
3517,W032,7918,7953,1979,3,1988,2,7,36,29
3518,W033,7918,7926,1979,3,1981,3,4,9,5
3519,W034,7918,7921,1979,3,1980,2,2,4,2
3520,W035,7918,7933,1979,3,1983,2,4,16,12
3521,W036,7918,7937,1979,3,1984,2,2,20,18
3522,W037,7918,7918,1979,3,1979,3,1,1,0
3523,W038,7918,7944,1979,3,1986,1,6,27,21
3524,W039,7918,7922,1979,3,1980,3,2,5,3
3525,W040,7918,7930,1979,3,1982,3,3,13,10
3526,W041,7918,7918,1979,3,1979,3,1,1,0
3527,W042,7918,7922,1979,3,1980,3,2,5,3
3528,W043,7918,7918,1979,3,1979,3,1,1,0
3529,W044,7918,7918,1979,3,1979,3,1,1,0
3530,W045,7918,7918,1979,3,1979,3,1,1,0
3531,W046,7918,7918,1979,3,1979,3,1,1,0
3532,W047,7918,7930,1979,3,1982,3,3,13,10
3533,W048,7918,7922,1979,3,1980,3,2,5,3
3534,W049,7918,7922,1979,3,1980,3,2,5,3
3535,W050,7918,7918,1979,3,1979,3,1,1,0
3536,W052,7918,7918,1979,3,1979,3,1,1,0
3537,W053,7918,7918,1979,3,1979,3,1,1,0
3538,W054,7918,7938,1979,3,1984,3,4,21,17
3539,W055,7918,7918,1979,3,1979,3,1,1,0
3540,W056,7918,7922,1979,3,1980,3,2,5,3
3541,W057,7918,7918,1979,3,1979,3,1,1,0
3542,W058,7918,7933,1979,3,1983,2,3,16,13
3543,W059,7918,7918,1979,3,1979,3,1,1,0
3544,W060,7918,7918,1979,3,1979,3,1,1,0
3545,W061,7918,7918,1979,3,1979,3,1,1,0
3546,W062,7918,7918,1979,3,1979,3,1,1,0
3547,W063,7918,7929,1979,3,1982,2,2,12,10
3548,W064,7918,7934,1979,3,1983,3,3,17,14
3549,W065,7918,7934,1979,3,1983,3,3,17,14
3550,W066,7918,7918,1979,3,1979,3,1,1,0
3551,W067,7918,7918,1979,3,1979,3,1,1,0
3552,W068,7918,7926,1979,3,1981,3,3,9,6
3553,W069,7919,7923,1979,4,1980,4,3,5,2
3554,X001,8000,8002,2000,1,2000,3,2,3,1
3555,X002,8000,8002,2000,1,2000,3,2,3,1
3556,X003,8001,8010,2000,2,2002,3,8,10,2
3557,X004,8001,8013,2000,2,2003,2,4,13,9
3558,X005,8001,8025,2000,2,2006,2,12,25,13
3559,X006,8001,8017,2000,2,2004,2,4,17,13
3560,X007,8001,8015,2000,2,2003,4,9,15,6
3561,X008,8001,8009,2000,2,2002,2,4,9,5
3562,X009,8001,8006,2000,2,2001,3,5,6,1
3563,X010,8001,8011,2000,2,2002,4,6,11,5
3564,X011,8001,8013,2000,2,2003,2,7,13,6
3565,X012,8001,8017,2000,2,2004,2,6,17,11
3566,X013,8001,8002,2000,2,2000,3,2,2,0
3567,X014,8001,8006,2000,2,2001,3,4,6,2
3568,X015,8001,8010,2000,2,2002,3,7,10,3
3569,X016,8001,8007,2000,2,2001,4,4,7,3
3570,X017,8001,8006,2000,2,2001,3,4,6,2
3571,X018,8001,8004,2000,2,2001,1,4,4,0
3572,X019,8001,8004,2000,2,2001,1,3,4,1
3573,X020,8001,8001,2000,2,2000,2,1,1,0
3574,X021,8001,8003,2000,2,2000,4,3,3,0
3575,X022,8001,8002,2000,2,2000,3,2,2,0
3576,X023,8001,8002,2000,2,2000,3,2,2,0
3577,X024,8001,8018,2000,2,2004,3,11,18,7
3578,X025,8001,8002,2000,2,2000,3,2,2,0
3579,X026,8001,8002,2000,2,2000,3,2,2,0
3580,X027,8001,8002,2000,2,2000,3,2,2,0
3581,X028,8001,8002,2000,2,2000,3,2,2,0
3582,X029,8001,8001,2000,2,2000,2,1,1,0
3583,X030,8001,8014,2000,2,2003,3,9,14,5
3584,X031,8001,8003,2000,2,2000,4,3,3,0
