CaptureDate,BadgerID,TestType,SampleType,VisualLine1,OpticalDensity1,VisualLine2,OpticalDensity2,PM
13/08/2019,024Z,Double,Serum Frozen,N,8.8,N,19.5,no
13/08/2019,024Z,Double,Whole Blood,N,,N,,no
13/08/2019,025Z,Double,Serum Frozen,N,52.69,P,169.1,no
13/08/2019,025Z,Double,Whole Blood,N,,N,,no
13/08/2019,026M,Double,Serum Frozen,N,16.61,N,32.14,no
13/08/2019,026M,Double,Whole Blood,N,,N,,no
13/08/2019,026Z,Double,Serum Frozen,N,16.62,N,28.62,no
13/08/2019,026Z,Double,Whole Blood,N,,N,,no
13/08/2019,027Z,Double,Serum Frozen,N,5.5,P,128.07,no
13/08/2019,027Z,Double,Whole Blood,N,,N,,no
13/08/2019,028M,Double,Serum Frozen,N,56.96,P,67.31,no
13/08/2019,028M,Double,Whole Blood,N,,N,,no
13/08/2019,028Z,Double,Serum Frozen,N,0.48,N,17.28,no
13/08/2019,028Z,Double,Whole Blood,N,,N,,no
13/08/2019,029Z,Double,Serum Frozen,N,8.37,P,122.55,no
13/08/2019,029Z,Double,Whole Blood,N,,N,,no
13/08/2019,030Z,Double,Serum Frozen,N,16.23,P,151.22,no
13/08/2019,030Z,Double,Whole Blood,N,,N,,no
13/08/2019,031Z,Double,Serum Frozen,P,1046.73,P,57.82,no
13/08/2019,031Z,Double,Whole Blood,P,,N,,no
13/08/2019,032M,Double,Serum Frozen,N,74.93,P,236.23,no
13/08/2019,032M,Double,Whole Blood,N,,N,,no
13/08/2019,034T,Double,Serum Frozen,N,22.62,P,92.13,no
13/08/2019,034T,Double,Whole Blood,N,,N,,no
13/08/2019,041M,Double,Serum Frozen,N,29.33,P,128.99,no
13/08/2019,041M,Double,WB Field,N,,N,,no
13/08/2019,042M,Double,Serum Frozen,N,12.54,N,40.58,no
13/08/2019,042M,Double,Whole Blood,N,,N,,no
13/08/2019,053K,Double,Serum Frozen,N,0,N,29.63,no
13/08/2019,053K,Double,Whole Blood,N,,N,,no
14/08/2019,010Z,Double,Serum Frozen,N,12.55,N,197.31,no
14/08/2019,010Z,Double,Whole Blood,N,,N,,no
14/08/2019,027M,Double,Serum Frozen,N,32.61,N,52.97,no
14/08/2019,027M,Double,Whole Blood,N,,N,,no
14/08/2019,027T,Double,Serum Frozen,N,15.54,N,27.99,no
14/08/2019,027T,Double,Whole Blood,N,,N,,no
14/08/2019,029M,Double,Serum Frozen,P,5278.09,N,30.44,no
14/08/2019,029M,Double,Whole Blood,P,,N,,no
14/08/2019,032Z,Double,Serum Frozen,N,56.6,N,57.78,no
14/08/2019,032Z,Double,Whole Blood,N,,N,,no
14/08/2019,033M,Double,Serum Frozen,N,2.04,N,29.86,no
14/08/2019,033M,Double,Whole Blood,N,,N,,no
14/08/2019,033Z,Double,Serum Frozen,N,57.46,N,56.88,no
14/08/2019,033Z,Double,Whole Blood,N,,N,,no
14/08/2019,034Z,Double,Serum Frozen,P,,N,,no
14/08/2019,034Z,Double,Whole Blood,P,,N,,no
14/08/2019,035Z,Double,Serum Frozen,N,7.59,N,34.21,no
14/08/2019,035Z,Double,Whole Blood,N,,N,,no
14/08/2019,036Z,Double,Serum Frozen,N,14.77,P,114,no
14/08/2019,036Z,Double,Whole Blood,N,,N,,no
14/08/2019,042A,Double,Serum Frozen,P,221.93,N,68.31,no
14/08/2019,042A,Double,Whole Blood,P,,N,,no
20/08/2019,004M,Double,Serum Fresh,P,115.07,P,52.04,no
20/08/2019,004M,Double,Whole Blood,N,15.42,N,16.1,no
20/08/2019,005M,Double,Serum Fresh,N,56.2,N,28.45,no
20/08/2019,005M,Double,Whole Blood,N,35.71,N,11.95,no
20/08/2019,005T,Double,Serum Fresh,N,68.84,N,40.01,no
20/08/2019,005T,Double,Whole Blood,N,6.42,N,12.66,no
20/08/2019,005Z,Double,Serum Fresh,N,27.56,N,52.92,no
20/08/2019,005Z,Double,Whole Blood,N,41.85,P,247.36,no
20/08/2019,006Z,Double,Serum Fresh,N,16.93,N,48.45,no
20/08/2019,006Z,Double,Whole Blood,N,12.04,N,14.21,no
20/08/2019,015Z,Double,Serum Fresh,P,52.52,P,128.64,no
20/08/2019,015Z,Double,Whole Blood,N,0,P,35.93,no
20/08/2019,017Z,Double,Serum Fresh,N,2.49,P,24.32,no
20/08/2019,017Z,Double,Whole Blood,N,22.54,N,10.05,no
20/08/2019,021T,Double,Serum Fresh,N,21.33,N,41.96,no
20/08/2019,021T,Double,Whole Blood,N,12.56,N,3.42,no
20/08/2019,023M,Double,Serum Fresh,N,45.66,N,41.84,no
20/08/2019,023M,Double,Whole Blood,N,16.23,N,10.68,no
20/08/2019,037Z,Double,Serum Fresh,N,0,P,394.93,no
20/08/2019,037Z,Double,Whole Blood,N,10.25,P,354.36,no
20/08/2019,038Z,Double,Serum Fresh,N,10.49,P,10.72,no
20/08/2019,038Z,Double,Whole Blood,N,8.03,P,70.85,no
20/08/2019,043A,Double,Serum Fresh,N,18.74,N,43.74,no
20/08/2019,043A,Double,Whole Blood,N,13.19,N,21.23,no
20/08/2019,044M,Double,Serum Fresh,N,36.55,P,29.12,no
20/08/2019,044M,Double,Whole Blood,P,54.53,P,158.61,no
20/08/2019,045M,Double,Serum Fresh,N,0,N,23.55,no
20/08/2019,045M,Double,Whole Blood,N,22.17,N,1.4,no
20/08/2019,048A,Double,Serum Fresh,P,71,P,108.5,no
20/08/2019,048A,Double,Whole Blood,N,16.88,N,12.98,no
20/08/2019,050M,Double,Serum Fresh,N,33.44,P,78.44,no
20/08/2019,050M,Double,Whole Blood,N,17.01,N,16.95,no
20/08/2019,053M,Double,Serum Fresh,N,31.29,N,40.44,no
20/08/2019,053M,Double,Whole Blood,N,18.69,N,8.76,no
20/08/2019,055M,Double,Serum Fresh,N,13.24,P,108.12,no
20/08/2019,055M,Double,Whole Blood,N,39.79,P,35.2,no
21/08/2019,018M,Double,Serum Fresh,P,91.74,P,111.17,no
21/08/2019,018M,Double,Whole Blood,N,19.09,N,20.96,no
21/08/2019,019M,Double,Serum Fresh,N,25.87,N,56.09,no
21/08/2019,019M,Double,Whole Blood,N,7.69,P,44.19,no
21/08/2019,039Z,Double,Serum Fresh,P,1256.7,N,31.36,no
21/08/2019,039Z,Double,Whole Blood,N,51.79,N,25.31,no
21/08/2019,045A,Double,Serum Fresh,P,181.89,N,21.7,no
21/08/2019,045A,Double,Whole Blood,P,47.53,N,8.49,no
21/08/2019,049M,Double,Serum Fresh,N,60.58,N,12.4,no
21/08/2019,049M,Double,Whole Blood,N,14.89,N,37.44,no
21/08/2019,060M,Double,Serum Fresh,N,2.14,N,2.75,no
21/08/2019,060M,Double,Whole Blood,N,13.17,N,27.81,no
10/09/2019,001Z,Double,Serum Frozen,P,66.1,P,54.16,no
10/09/2019,001Z,Double,Whole Blood,N,12.28,N,24.44,no
10/09/2019,006M,Double,Serum Frozen,N,131.89,N,32.77,no
10/09/2019,006M,Double,Whole Blood,N,84.04,N,15.78,no
10/09/2019,012M,Double,Serum Frozen,N,20.95,P,78.97,no
10/09/2019,012M,Double,Whole Blood,N,0,N,7.11,no
10/09/2019,013M,Double,Serum Frozen,P,314.61,N,17.74,no
10/09/2019,013M,Double,Whole Blood,P,81.97,N,20.13,no
10/09/2019,014M,Double,Serum Frozen,P,103.72,P,73.42,no
10/09/2019,014M,Double,Whole Blood,P,88.96,N,1.21,no
10/09/2019,016M,Double,Serum Frozen,N,19.05,P,84.85,no
10/09/2019,016M,Double,Whole Blood,N,21.58,N,45.97,no
10/09/2019,016V,Double,Serum Frozen,N,28.8,P,3808.89,no
10/09/2019,016V,Double,Whole Blood,N,33.34,P,3668.49,no
10/09/2019,020L,Double,Serum Frozen,N,24.32,N,47.96,no
10/09/2019,020L,Double,Whole Blood,N,9.05,N,16.12,no
10/09/2019,022Z,Double,Serum Frozen,N,35.43,N,88.61,no
10/09/2019,022Z,Double,Whole Blood,N,1.65,N,35.39,no
10/09/2019,027T,Double,Serum Frozen,N,2.72,N,23.14,no
10/09/2019,027T,Double,Whole Blood,N,7.61,N,15.6,no
10/09/2019,031Z,Double,Serum Frozen,P,72.43,P,43.23,no
10/09/2019,031Z,Double,Whole Blood,P,202.71,P,80.95,no
10/09/2019,040Z,Double,Serum Frozen,N,0,N,56.15,no
10/09/2019,040Z,Double,Whole Blood,N,9.02,N,61.53,no
10/09/2019,041Z,Double,Serum Frozen,N,25.07,P,101.19,no
10/09/2019,041Z,Double,Whole Blood,N,19.29,N,34.62,no
10/09/2019,042Z,Double,Serum Frozen,N,22.77,P,242.92,no
10/09/2019,042Z,Double,Whole Blood,N,15.56,N,9.82,no
10/09/2019,043Z,Double,Serum Frozen,P,141.88,N,22.58,no
10/09/2019,043Z,Double,Whole Blood,P,175.1,N,20.23,no
10/09/2019,044Z,Double,Serum Frozen,N,19.33,P,268.65,no
10/09/2019,044Z,Double,Whole Blood,N,5.66,P,87.24,no
11/09/2019,011M,Double,Serum Frozen,N,8.43,N,21.13,no
11/09/2019,011M,Double,Whole Blood,N,17.19,N,72.85,no
11/09/2019,017M,Double,Serum Frozen,P,67.22,P,35.99,no
11/09/2019,017M,Double,Whole Blood,N,17.71,N,13.17,no
11/09/2019,023Z,Double,Serum Frozen,N,21.48,P,33.65,no
11/09/2019,023Z,Double,Whole Blood,N,9.99,N,16.94,no
11/09/2019,030Z,Double,Serum Frozen,N,61.96,P,126.2,no
11/09/2019,030Z,Double,Whole Blood,N,18.96,N,33.98,no
11/09/2019,033E,Double,Serum Frozen,N,4.41,N,26.9,no
11/09/2019,033E,Double,Whole Blood,N,13.5,N,15.97,no
11/09/2019,053K,Double,Serum Frozen,N,0,N,26.57,no
11/09/2019,053K,Double,Whole Blood,N,7.58,N,30.38,no
02/10/2019,002T,Double,Serum Frozen,P,109.55,P,99.31,no
02/10/2019,002T,Double,Whole Blood,N,0,N,23.57,no
02/10/2019,004Z,Double,Serum Frozen,P,62.8,P,46.6,no
02/10/2019,004Z,Double,Whole Blood,N,51.75,N,1.4,no
02/10/2019,005Z,Double,Serum Frozen,P,110.26,P,106.14,no
02/10/2019,005Z,Double,Whole Blood,N,37.22,N,4.35,no
02/10/2019,009Z,Double,Serum Frozen,N,37.55,N,29.56,no
02/10/2019,009Z,Double,Whole Blood,N,3.62,N,48.15,no
02/10/2019,010Z,Double,Serum Frozen,N,4.13,N,34.61,no
02/10/2019,010Z,Double,Whole Blood,N,0.05,N,9.28,no
02/10/2019,014M,Double,Serum Frozen,N,14.96,P,80.41,no
02/10/2019,014M,Double,Whole Blood,N,1.67,N,13.27,no
02/10/2019,020Z,Double,Serum Frozen,N,29.8,N,21.95,no
02/10/2019,020Z,Double,Whole Blood,N,12.92,N,28.25,no
02/10/2019,021Z,Double,Serum Frozen,N,10.31,P,70.49,no
02/10/2019,021Z,Double,Whole Blood,N,0,N,13.39,no
02/10/2019,024Z,Double,Serum Frozen,N,17.22,P,66.88,no
02/10/2019,024Z,Double,Whole Blood,N,11.9,N,19.27,no
02/10/2019,025Z,Double,Serum Frozen,N,10.56,N,29.46,no
02/10/2019,025Z,Double,Whole Blood,N,0.31,N,21.8,no
02/10/2019,026Z,Double,Serum Frozen,N,7.61,N,11.14,no
02/10/2019,026Z,Double,Whole Blood,N,50.28,N,56.7,no
02/10/2019,032Z,Double,Serum Frozen,N,4.84,P,87.79,no
02/10/2019,032Z,Double,Whole Blood,N,7.73,N,17.07,no
02/10/2019,036Z,Double,Serum Frozen,N,47.35,P,524.11,no
02/10/2019,036Z,Double,Whole Blood,N,0.93,P,228.54,no
02/10/2019,039M,Double,Serum Frozen,P,69.32,P,155.51,no
02/10/2019,039M,Double,Whole Blood,N,0,N,50.72,no
02/10/2019,040M,Double,Serum Frozen,N,70.44,N,43.14,no
02/10/2019,040M,Double,Whole Blood,N,0,N,14.57,no
02/10/2019,045M,Double,Serum Frozen,N,13.43,N,44.53,no
02/10/2019,045M,Double,Whole Blood,N,12.42,N,7.32,no
02/10/2019,045Z,Double,Serum Frozen,N,45.52,N,28.75,no
02/10/2019,045Z,Double,Whole Blood,N,19.94,P,55.1,no
22/10/2019,014Z,Double,Serum Frozen,P,112.5,P,219.03,no
22/10/2019,014Z,Double,Whole Blood,N,0,N,16.34,no
22/10/2019,017Z,Double,Serum Frozen,N,6.44,N,26.66,no
22/10/2019,017Z,Double,Whole Blood,N,4.47,N,5.12,no
22/10/2019,023M,Double,Serum Frozen,N,40.51,P,71.4,no
22/10/2019,023M,Double,Whole Blood,N,1.14,N,17.41,no
22/10/2019,046M,Double,Serum Frozen,N,36.02,P,62.33,no
22/10/2019,046M,Double,Whole Blood,N,9.3,N,13.57,no
22/10/2019,046Z,Double,Serum Frozen,N,0,N,20.06,no
22/10/2019,046Z,Double,Whole Blood,N,63.36,N,59.99,no
23/10/2019,002V,Double,Serum Frozen,N,11.3,N,16.69,no
23/10/2019,002V,Double,Whole Blood,N,9.7,N,4.73,no
23/10/2019,015Z,Double,Serum Frozen,N,14.76,N,20.22,no
23/10/2019,015Z,Double,Whole Blood,N,0,N,21.95,no
23/10/2019,018Z,Double,Serum Frozen,N,50.02,N,34.2,no
23/10/2019,018Z,Double,Whole Blood,N,77.62,N,13.15,no
23/10/2019,020T,Double,Serum Frozen,P,106.69,P,86.26,no
23/10/2019,020T,Double,Whole Blood,N,13.71,N,8.26,no
23/10/2019,021T,Double,Serum Frozen,N,12.86,N,27.13,no
23/10/2019,021T,Double,Whole Blood,N,5.21,N,14.69,no
23/10/2019,032T,Double,Serum Frozen,N,9.79,N,17.37,no
23/10/2019,032T,Double,Whole Blood,N,59.4,N,7.63,no
19/11/2019,001Z,Double,Serum Frozen,Nx,0,Px,123.3,no
19/11/2019,001Z,Double,Whole Blood,N,8.48,N,8.13,no
19/11/2019,016M,Double,Serum Frozen,N,1.16,N,12.35,no
19/11/2019,016M,Double,Whole Blood,N,15.93,N,14.74,no
19/11/2019,022Z,Double,Serum Frozen,Nx,24.72,Nx,26.43,no
19/11/2019,022Z,Double,Whole Blood,N,16.4,N,10.97,no
19/11/2019,023Z,Double,Serum Frozen,Nx,18.64,Nx,25.64,no
19/11/2019,023Z,Double,Whole Blood,N,13.29,N,17.03,no
19/11/2019,029Z,Double,Serum Frozen,Nx,35.14,Px,149.08,no
19/11/2019,029Z,Double,Whole Blood,N,3.26,N,5.46,no
19/11/2019,030Z,Double,Serum Frozen,Nx,10.06,Px,39,no
19/11/2019,030Z,Double,Whole Blood,N,18.14,N,10.66,no
19/11/2019,031Z,Double,Serum Frozen,Px,101.44,Px,86.22,no
19/11/2019,031Z,Double,Whole Blood,N,0,N,4.77,no
19/11/2019,040Z,Double,Serum Frozen,Nx,22.75,Nx,67.18,no
19/11/2019,040Z,Double,Whole Blood,N,0,N,7.17,no
20/11/2019,013M,Double,Serum Frozen,P,41.09,N,9.85,no
20/11/2019,013M,Double,Whole Blood,N,41.29,N,26.96,no
20/11/2019,036Z,Double,Serum Frozen,N,2.77,N,35.53,no
20/11/2019,036Z,Double,Whole Blood,N,46.15,N,21.6,no
20/11/2019,042V,Double,Serum Frozen,N,0,N,12.5,no
20/11/2019,042V,Double,Whole Blood,N,28.47,P,83.78,no
10/12/2019,004Z,Double,Serum Frozen,N,0,N,8.02,no
10/12/2019,004Z,Double,Whole Blood,Nx,0,Nx,16.33,no
10/12/2019,009Z,Double,Serum Frozen,N,8.79,N,17.84,no
10/12/2019,009Z,Double,Whole Blood,Nx,10.9,Nx,6.15,no
10/12/2019,020Z,Double,Serum Frozen,N,10.9,N,11.07,no
10/12/2019,020Z,Double,Whole Blood,Nx,36.7,Nx,20.97,no
10/12/2019,024Z,Double,Serum Frozen,N,0,N,19.29,no
10/12/2019,024Z,Double,Whole Blood,Nx,15.93,Nx,27.25,no
10/12/2019,025Z,Double,Serum Frozen,N,7.54,N,22.21,no
10/12/2019,025Z,Double,Whole Blood,Nx,15.64,Nx,17.63,no
10/12/2019,035Z,Double,Serum Frozen,N,0,N,7.99,no
10/12/2019,035Z,Double,Whole Blood,Nx,0.39,Nx,50.99,no
10/12/2019,036Z,Double,Serum Frozen,N,0,N,5.67,no
10/12/2019,036Z,Double,Whole Blood,Nx,19.41,Nx,28.76,no
10/12/2019,045Z,Double,Serum Frozen,N,9.11,N,21.36,no
10/12/2019,045Z,Double,Whole Blood,Nx,10.89,Nx,19.82,no
21/01/2020,001H,Double,Serum Fresh,N,0,N,18.13,no
21/01/2020,001H,Double,Whole Blood,N,1.83,N,5.72,no
21/01/2020,002H,Double,Serum Fresh,N,56.19,N,30.06,no
21/01/2020,002H,Double,Whole Blood,N,0,N,0.43,no
21/01/2020,017Z,Double,Serum Fresh,N,0,N,28.9,no
21/01/2020,017Z,Double,Whole Blood,N,5.82,N,19.27,no
21/01/2020,020T,Double,Serum Fresh,N,0,N,25.23,no
21/01/2020,020T,Double,Whole Blood,N,1.9,N,5.71,no
21/01/2020,046M,Double,Serum Fresh,N,1.36,N,16.05,no
21/01/2020,046M,Double,Whole Blood,N,5.67,N,12.13,no
21/01/2020,046Z,Double,Serum Fresh,N,0,N,20.35,no
21/01/2020,046Z,Double,Whole Blood,N,0,N,24.56,no
22/01/2020,003H,Double,Serum Fresh,N,0,N,33.41,no
22/01/2020,003H,Double,Whole Blood,N,25.55,N,23.41,no
22/01/2020,013Z,Double,Serum Fresh,N,0,N,30.77,no
22/01/2020,013Z,Double,Whole Blood,N,14.78,N,9.65,no
22/01/2020,014Z,Double,Serum Fresh,N,0.26,N,19.02,no
22/01/2020,014Z,Double,Whole Blood,N,4.63,N,20.78,no
